path,category,attribute_1,attribute_2
imgs/men/2538.jpg,Shirts,"black, white",Regular
imgs/men/2539.jpg,Tshirts,,Regular
imgs/men/2540.jpg,Tshirts,,Regular
imgs/men/2541.jpg,Sweatshirts,,Regular
imgs/men/2542.jpg,Sweaters,maroon,
imgs/men/2543.jpg,Jackets,brown,Regular
imgs/men/2544.jpg,Shirts,"black, grey",Regular
imgs/men/2545.jpg,Sweaters,,
imgs/men/2546.jpg,Trousers,khaki,Regular
imgs/men/2547.jpg,Sweaters,"blue, navy",
imgs/men/2548.jpg,Sweaters,,
imgs/men/2549.jpg,Tshirts,"blue, navy",Regular
imgs/men/2550.jpg,Jackets,white,Regular
imgs/men/2551.jpg,Blazers,"black, grey",Regular
imgs/men/2552.jpg,Sweaters,pink,
imgs/men/2553.jpg,Sweaters,"olive, green",
imgs/men/2554.jpg,Sweatshirts,orange,Regular
imgs/men/2555.jpg,Shirts,"green, olive, navy",Regular
imgs/men/2556.jpg,Jackets,"olive, green",Regular
imgs/men/2557.jpg,Tshirts,,Regular
imgs/men/2558.jpg,Jackets,brown,Regular
imgs/men/2559.jpg,Sweatshirts,"olive, green, black",Regular
imgs/men/2560.jpg,Blazers,,Regular
imgs/men/2561.jpg,Shirts,"linen, blue",Regular
imgs/men/2562.jpg,Jackets,"black, brown",Regular
imgs/men/2563.jpg,Shirts,green,Regular
imgs/men/2564.jpg,Shirts,black,Regular
imgs/men/2565.jpg,Shirts,"black, white",Regular
imgs/men/2566.jpg,Sweatshirts,,Regular
imgs/men/2567.jpg,Jackets,brown,Regular
imgs/men/2568.jpg,Jackets,"black, maroon",Regular
imgs/men/2569.jpg,Shirts,"black, grey",Regular
imgs/men/2570.jpg,Sweaters,,
imgs/men/2571.jpg,Tshirts,green,Regular
imgs/men/2572.jpg,Trousers,khaki,Regular
imgs/men/2573.jpg,Shirts,"blue, navy",Regular
imgs/men/2574.jpg,Sweaters,"blue, navy",
imgs/men/2575.jpg,Jeans,blue,Regular
imgs/men/2576.jpg,Sweaters,,
imgs/men/2577.jpg,Sweatshirts,", green, blue, navy",Regular
imgs/men/2578.jpg,Sweatshirts,"blue, navy",Regular
imgs/men/2579.jpg,Jackets,"blue, navy",Regular
imgs/men/2580.jpg,Jeans,"blue, navy",Regular
imgs/men/2581.jpg,Sweaters,black,
imgs/men/2582.jpg,Jackets,,Regular
imgs/men/2583.jpg,Shirts,"grey, blue, navy",Regular
imgs/men/2584.jpg,Jackets,"black, blue",Regular
imgs/men/2585.jpg,Jackets,,Regular
imgs/men/2586.jpg,Track Pants,blue,Regular
imgs/men/2587.jpg,Jackets,black,Regular
imgs/men/2588.jpg,Shorts,grey,Knee Length
imgs/men/2589.jpg,Sweatshirts,"black, grey",Regular
imgs/men/2590.jpg,Tshirts,white,Regular
imgs/men/2591.jpg,Track Pants,grey,Regular
imgs/men/2592.jpg,Sweatshirts,black,Regular
imgs/men/2593.jpg,Tshirts,green,Regular
imgs/men/2594.jpg,Shirts,black,Regular
imgs/men/2595.jpg,Jeans,blue,Regular
imgs/men/2596.jpg,Jackets,yellow,Regular
imgs/men/2597.jpg,Sweaters,"grey, blue, navy",
imgs/men/2598.jpg,Sweaters,"white, blue, navy",
imgs/men/2599.jpg,Trunk,,Short
imgs/men/2600.jpg,Sweaters,"white, blue, navy",
imgs/men/2601.jpg,Trunk,,Short
imgs/men/2602.jpg,Shirts,yellow,Regular
imgs/men/2603.jpg,Jackets,,Regular
imgs/men/2604.jpg,Shirts,yellow,Regular
imgs/men/2605.jpg,Jackets,"white, blue, navy",Regular
imgs/men/2606.jpg,Jackets,blue,Regular
imgs/men/2607.jpg,Sweaters,"white, grey",
imgs/men/2608.jpg,Track Pants,,Regular
imgs/men/2609.jpg,Jackets,brown,Regular
imgs/men/2610.jpg,Sweatshirts,grey,Regular
imgs/men/2611.jpg,Jackets,grey,Regular
imgs/men/2612.jpg,Jackets,,Regular
imgs/men/2613.jpg,Tshirts,"green, lime",Regular
imgs/men/2614.jpg,Jackets,black,Regular
imgs/men/2615.jpg,Sweaters,"grey, orange",
imgs/men/2616.jpg,Sweatshirts,"olive, green",Regular
imgs/men/2617.jpg,Tshirts,orange,Regular
imgs/men/2618.jpg,Tshirts,,Regular
imgs/men/2619.jpg,Tshirts,"maroon, white",Regular
imgs/men/2620.jpg,Tshirts,"white, red",Regular
imgs/men/2621.jpg,Jeans,black,Regular
imgs/men/2622.jpg,Jackets,,Regular
imgs/men/2623.jpg,Kurta Sets,,Knee Length
imgs/men/2624.jpg,Tshirts,"yellow, blue",Regular
imgs/men/2625.jpg,Tshirts,"white, blue, navy",Regular
imgs/men/2626.jpg,Jackets,,Regular
imgs/men/2627.jpg,Sweatshirts,"blue, navy",Regular
imgs/men/2628.jpg,Sweatshirts,white,Regular
imgs/men/2629.jpg,Jackets,"blue, navy",Regular
imgs/men/2630.jpg,Sweaters,black,
imgs/men/2631.jpg,Sweatshirts,"maroon, grey",Regular
imgs/men/2632.jpg,Sweatshirts,blue,Regular
imgs/men/2633.jpg,Jeans,blue,Regular
imgs/men/2634.jpg,Jeans,grey,Regular
imgs/men/2635.jpg,Sweatshirts,", yellow, blue, navy",Regular
imgs/men/2636.jpg,Trousers,"blue, navy",Regular
imgs/men/2637.jpg,Tshirts,"white, blue, navy",Regular
imgs/men/2638.jpg,Sweaters,green,
imgs/men/2639.jpg,Jackets,"blue, navy",Regular
imgs/men/2640.jpg,Sweaters,black,
imgs/men/2641.jpg,Jackets,"green, blue, navy",Regular
imgs/men/2642.jpg,Jackets,"blue, navy",Regular
imgs/men/2643.jpg,Sweaters,black,
imgs/men/2644.jpg,Jackets,grey,Regular
imgs/men/2645.jpg,Jeans,grey,Regular
imgs/men/2646.jpg,Shirts,"black, white",Regular
imgs/men/2647.jpg,Track Pants,,Regular
imgs/men/2648.jpg,Sweaters,grey,
imgs/men/2649.jpg,Jeans,blue,Regular
imgs/men/2650.jpg,Trunk,,Short
imgs/men/2651.jpg,Track Pants,,Regular
imgs/men/2652.jpg,Jackets,black,Regular
imgs/men/2653.jpg,Jackets,black,Regular
imgs/men/2654.jpg,Track Pants,,Regular
imgs/men/2655.jpg,Sweatshirts,"black, white",Regular
imgs/men/2656.jpg,Jackets,"yellow, blue, navy",Regular
imgs/men/2657.jpg,Sweaters,"maroon, grey",
imgs/men/2658.jpg,Track Pants,black,Regular
imgs/men/2659.jpg,Jackets,grey,Regular
imgs/men/2660.jpg,Jeans,black,Regular
imgs/men/2661.jpg,Track Pants,grey,Regular
imgs/men/2662.jpg,Sweatshirts,"black, red",Regular
imgs/men/2663.jpg,Lounge Pants,"blue, grey",
imgs/men/2664.jpg,Tshirts,grey,Regular
imgs/men/2665.jpg,Jackets,grey,Regular
imgs/men/2666.jpg,Shirts,"blue, white",Regular
imgs/men/2667.jpg,Tshirts,maroon,Regular
imgs/men/2668.jpg,Shirts,,Regular
imgs/men/2669.jpg,Sweatshirts,black,Regular
imgs/men/2670.jpg,Sweaters,blue,
imgs/men/2671.jpg,Sweatshirts,"black, white",Regular
imgs/men/2672.jpg,Jackets,,Regular
imgs/men/2673.jpg,Sweaters,maroon,
imgs/men/2674.jpg,Jackets,"blue, navy",Regular
imgs/men/2675.jpg,Jeans,grey,Regular
imgs/men/2676.jpg,Shirts,yellow,Regular
imgs/men/2677.jpg,Sweatshirts,black,Regular
imgs/men/2678.jpg,Shorts,blue,Knee Length
imgs/men/2679.jpg,Shorts,,Above Knee
imgs/men/2680.jpg,Suits,blue,
imgs/men/2681.jpg,Jeans,blue,Regular
imgs/men/2682.jpg,Jackets,"white, grey",Regular
imgs/men/2683.jpg,Tracksuits,blue,
imgs/men/2684.jpg,Jackets,"blue, navy",Regular
imgs/men/2685.jpg,Tshirts,"black, maroon",Regular
imgs/men/2686.jpg,Sweatshirts,"green, white",Regular
imgs/men/2687.jpg,Trousers,,Regular
imgs/men/2688.jpg,Jackets,blue,Regular
imgs/men/2689.jpg,Jeans,blue,Regular
imgs/men/2690.jpg,Sweatshirts,,Regular
imgs/men/2691.jpg,Tshirts,grey,Regular
imgs/men/2692.jpg,Shirts,"blue, navy",Regular
imgs/men/2693.jpg,Jeans,grey,Cropped
imgs/men/2694.jpg,Jeans,blue,Regular
imgs/men/2695.jpg,Shirts,blue,Regular
imgs/men/2696.jpg,Jeans,black,Regular
imgs/men/2697.jpg,Jackets,black,Regular
imgs/men/2698.jpg,Jeans,black,Regular
imgs/men/2699.jpg,Jeans,grey,Regular
imgs/men/2700.jpg,Trousers,"blue, navy",Three-Fourth Length
imgs/men/2701.jpg,Jackets,blue,Regular
imgs/men/2702.jpg,Shirts,white,Regular
imgs/men/2703.jpg,Jackets,"white, maroon",Regular
imgs/men/2704.jpg,Sweatshirts,"black, blue",Regular
imgs/men/2705.jpg,Jeans,grey,Regular
imgs/men/2706.jpg,Sweatshirts,"black, grey",Regular
imgs/men/2707.jpg,Track Pants,black,Regular
imgs/men/2708.jpg,Shirts,blue,Regular
imgs/men/2709.jpg,Blazers,"blue, navy",Regular
imgs/men/2710.jpg,Kurta Sets,"blue, blue",Knee Length
imgs/men/2711.jpg,Jackets,grey,Regular
imgs/men/2712.jpg,Sweatshirts,", yellow",Regular
imgs/men/2713.jpg,Jackets,,Regular
imgs/men/2714.jpg,Tshirts,"blue, navy",Regular
imgs/men/2715.jpg,Jackets,black,Regular
imgs/men/2716.jpg,Shirts,black,Regular
imgs/men/2717.jpg,Jackets,"blue, navy",Regular
imgs/men/2718.jpg,Sweatshirts,"blue, navy, grey",Regular
imgs/men/2719.jpg,Trousers,"olive, green",Regular
imgs/men/2720.jpg,Suits,black,
imgs/men/2721.jpg,Jackets,blue,Regular
imgs/men/2722.jpg,Tshirts,grey,Regular
imgs/men/2723.jpg,Blazers,"brown, beige",Regular
imgs/men/2724.jpg,Shirts,"blue, navy",Regular
imgs/men/2725.jpg,Jeans,black,Regular
imgs/men/2726.jpg,Sweaters,,
imgs/men/2727.jpg,Sweatshirts,grey,Regular
imgs/men/2728.jpg,Briefs,,
imgs/men/2729.jpg,Sweatshirts,,Regular
imgs/men/2730.jpg,Sweaters,"blue, navy",
imgs/men/2731.jpg,Sweatshirts,,Regular
imgs/men/2732.jpg,Jackets,black,Regular
imgs/men/2733.jpg,Jackets,white,Regular
imgs/men/2734.jpg,Shirts,blue,Regular
imgs/men/2735.jpg,Briefs,,
imgs/men/2736.jpg,Sweatshirts,"olive, black, green, ",Regular
imgs/men/2737.jpg,Innerwear Vests,,
imgs/men/2738.jpg,Sweatshirts,"black, yellow",Regular
imgs/men/2739.jpg,Sweatshirts,"coral, pink",Regular
imgs/men/2740.jpg,Suits,"blue, navy",
imgs/men/2741.jpg,Track Pants,,Regular
imgs/men/2742.jpg,Jackets,"blue, navy",Regular
imgs/men/2743.jpg,Tshirts,maroon,Regular
imgs/men/2744.jpg,Shirts,"white, red",Regular
imgs/men/2745.jpg,Sweaters,"olive, green",
imgs/men/2746.jpg,Jackets,black,Regular
imgs/men/2747.jpg,Jackets,yellow,Regular
imgs/men/2748.jpg,Tshirts,"black, maroon",Regular
imgs/men/2749.jpg,Shirts,"navy, white",Regular
imgs/men/2750.jpg,Jackets,black,Regular
imgs/men/2751.jpg,Sweatshirts,"black, white",Regular
imgs/men/2752.jpg,Suits,"black, blue",
imgs/men/2753.jpg,Tshirts,,Regular
imgs/men/2754.jpg,Blazers,"blue, navy",Regular
imgs/men/2755.jpg,Suits,blue,
imgs/men/2756.jpg,Jackets,,Regular
imgs/men/2757.jpg,Jackets,black,Regular
imgs/men/2758.jpg,Sweatshirts,"blue, navy",Regular
imgs/men/2759.jpg,Sweaters,grey,
imgs/men/2760.jpg,Shirts,blue,Regular
imgs/men/2761.jpg,Jackets,"olive, green",Regular
imgs/men/2762.jpg,Sweatshirts,yellow,Regular
imgs/men/2763.jpg,Jackets,brown,Regular
imgs/men/2764.jpg,Jackets,,Regular
imgs/men/2765.jpg,Sweatshirts,black,Regular
imgs/men/2766.jpg,Sweaters,"blue, navy, white",
imgs/men/2767.jpg,Jeans,indigo,Regular
imgs/men/2768.jpg,Jeans,blue,Regular
imgs/men/2769.jpg,Jackets,black,Regular
imgs/men/2770.jpg,Trousers,blue,Regular
imgs/men/2771.jpg,Jackets,"olive, green",Regular
imgs/men/2772.jpg,Jackets,grey,Regular
imgs/men/2773.jpg,Sweaters,green,
imgs/men/2774.jpg,Sweatshirts,blue,Regular
imgs/men/2775.jpg,Trousers,,Cropped
imgs/men/2776.jpg,Jeans,black,Regular
imgs/men/2777.jpg,Sweatshirts,", blue, navy",Regular
imgs/men/2778.jpg,Track Pants,,Regular
imgs/men/2779.jpg,Suits,grey,
imgs/men/2780.jpg,Tshirts,,Regular
imgs/men/2781.jpg,Trousers,,Regular
imgs/men/2782.jpg,Sweaters,"olive, green",
imgs/men/2783.jpg,Sweatshirts,black,Regular
imgs/men/2784.jpg,Tshirts,blue,Regular
imgs/men/2785.jpg,Jeans,blue,Regular
imgs/men/2786.jpg,Trousers,"blue, navy",Regular
imgs/men/2787.jpg,Sweaters,"pink, blue, navy",
imgs/men/2788.jpg,Track Pants,beige,Regular
imgs/men/2789.jpg,Tshirts,black,Regular
imgs/men/2790.jpg,Sweaters,blue,
imgs/men/2791.jpg,Tshirts,"white, blue, navy",Regular
imgs/men/2792.jpg,Sweaters,blue,
imgs/men/2793.jpg,Jackets,"olive, green",Regular
imgs/men/2794.jpg,Tshirts,"black, grey",Regular
imgs/men/2795.jpg,Sweaters,black,
imgs/men/2796.jpg,Sweaters,blue,
imgs/men/2797.jpg,Thermal Tops,grey,
imgs/men/2798.jpg,Sweatshirts,green,Regular
imgs/men/2799.jpg,Track Pants,,Regular
imgs/men/2800.jpg,Sweatshirts,green,Regular
imgs/men/2801.jpg,Track Pants,beige,Regular
imgs/men/2802.jpg,Track Pants,grey,Regular
imgs/men/2803.jpg,Jeans,blue,Regular
imgs/men/2804.jpg,Jackets,khaki,Regular
imgs/men/2805.jpg,Jackets,"olive, green, black",Regular
imgs/men/2806.jpg,Shirts,maroon,Regular
imgs/men/2807.jpg,Sweaters,"blue, navy",
imgs/men/2808.jpg,Sweaters,"orange, blue, navy",
imgs/men/2809.jpg,Jackets,black,Regular
imgs/men/2810.jpg,Briefs,,
imgs/men/2811.jpg,Blazers,grey,Regular
imgs/men/2812.jpg,Shirts,blue,Regular
imgs/men/2813.jpg,Sweaters,green,
imgs/men/2814.jpg,Sweatshirts,black,Regular
imgs/men/2815.jpg,Tshirts,navy,Regular
imgs/men/2816.jpg,Shorts,"blue, navy",Above Knee
imgs/men/2817.jpg,Blazers,grey,Regular
imgs/men/2818.jpg,Blazers,"black, white",Regular
imgs/men/2819.jpg,Sweatshirts,"black, blue",Regular
imgs/men/2820.jpg,Jackets,black,Regular
imgs/men/2821.jpg,Sweatshirts,grey,Regular
imgs/men/2822.jpg,Sweaters,blue,
imgs/men/2823.jpg,Shirts,grey,Regular
imgs/men/2824.jpg,Sweatshirts,grey,Regular
imgs/men/2825.jpg,Sweatshirts,"olive, green, black",Regular
imgs/men/2826.jpg,Jeans,blue,Regular
imgs/men/2827.jpg,Shirts,"black, white",Regular
imgs/men/2828.jpg,Tshirts,white,Regular
imgs/men/2829.jpg,Sweatshirts,", grey",Regular
imgs/men/2830.jpg,Shirts,"blue, navy",Regular
imgs/men/2831.jpg,Sweaters,purple,
imgs/men/2832.jpg,Jeans,blue,Regular
imgs/men/2833.jpg,Tshirts,white,Regular
imgs/men/2834.jpg,Jackets,,Regular
imgs/men/2835.jpg,Shirts,"black, maroon",Regular
imgs/men/2836.jpg,Sweatshirts,blue,Regular
imgs/men/2837.jpg,Lounge Tshirts,,
imgs/men/2838.jpg,Jackets,blue,Regular
imgs/men/2839.jpg,Sweaters,brown,
imgs/men/2840.jpg,Sweatshirts,"maroon, white",Regular
imgs/men/2841.jpg,Jeans,blue,Regular
imgs/men/2842.jpg,Trousers,white,Regular
imgs/men/2843.jpg,Shirts,blue,Regular
imgs/men/2844.jpg,Jeans,black,Regular
imgs/men/2845.jpg,Sweatshirts,"orange, white",Regular
imgs/men/2846.jpg,Track Pants,blue,Regular
imgs/men/2847.jpg,Sweaters,brown,
imgs/men/2848.jpg,Jackets,blue,Regular
imgs/men/2849.jpg,Sweatshirts,,Regular
imgs/men/2850.jpg,Tshirts,grey,Regular
imgs/men/2851.jpg,Jackets,,Regular
imgs/men/2852.jpg,Jackets,maroon,Regular
imgs/men/2853.jpg,Shirts,"black, maroon",Regular
imgs/men/2854.jpg,Sweatshirts,blue,Regular
imgs/men/2855.jpg,Lounge Tshirts,,
imgs/men/2856.jpg,Jackets,blue,Regular
imgs/men/2857.jpg,Sweatshirts,"maroon, white",Regular
imgs/men/2858.jpg,Trousers,white,Regular
imgs/men/2859.jpg,Shirts,blue,Regular
imgs/men/2860.jpg,Sweatshirts,"orange, white",Regular
imgs/men/2861.jpg,Sweaters,brown,
imgs/men/2862.jpg,Jackets,blue,Regular
imgs/men/2863.jpg,Sweatshirts,,Regular
imgs/men/2864.jpg,Shirts,"white, grey",Regular
imgs/men/2865.jpg,Jackets,black,Regular
imgs/men/2866.jpg,Shirts,"black, blue",Regular
imgs/men/2867.jpg,Track Pants,navy,Regular
imgs/men/2868.jpg,Briefs,,
imgs/men/2869.jpg,Tshirts,white,Regular
imgs/men/2870.jpg,Sweatshirts,black,Regular
imgs/men/2871.jpg,Track Pants,"blue, navy",Regular
imgs/men/2872.jpg,Jackets,"blue, navy",Regular
imgs/men/2873.jpg,Tshirts,navy,Regular
imgs/men/2874.jpg,Track Pants,,Regular
imgs/men/2875.jpg,Jeans,black,Regular
imgs/men/2876.jpg,Shirts,"orange, yellow, pink",Regular
imgs/men/2877.jpg,Tshirts,black,Regular
imgs/men/2878.jpg,Jackets,,Regular
imgs/men/2879.jpg,Sweatshirts,"blue, navy",Regular
imgs/men/2880.jpg,Jackets,black,Regular
imgs/men/2881.jpg,Shirts,"blue, white",Regular
imgs/men/2882.jpg,Track Pants,"black, grey",Regular
imgs/men/2883.jpg,Tshirts,white,Regular
imgs/men/2884.jpg,Sweatshirts,yellow,Regular
imgs/men/2885.jpg,Track Pants,,Regular
imgs/men/2886.jpg,Sweaters,blue,
imgs/men/2887.jpg,Tshirts,white,Regular
imgs/men/2888.jpg,Sweaters,brown,
imgs/men/2889.jpg,Jackets,blue,Regular
imgs/men/2890.jpg,Track Pants,blue,Regular
imgs/men/2891.jpg,Tshirts,"olive, green",Regular
imgs/men/2892.jpg,Shirts,black,Regular
imgs/men/2893.jpg,Sweatshirts,blue,Regular
imgs/men/2894.jpg,Jackets,blue,Regular
imgs/men/2895.jpg,Sweaters,"blue, maroon, navy",
imgs/men/2896.jpg,Tshirts,grey,Regular
imgs/men/2897.jpg,Shirts,maroon,Regular
imgs/men/2898.jpg,Track Pants,blue,Regular
imgs/men/2899.jpg,Sweatshirts,black,Regular
imgs/men/2900.jpg,Tshirts,yellow,Regular
imgs/men/2901.jpg,Shirts,"olive, green",Regular
imgs/men/2902.jpg,Sweatshirts,"black, beige",Crop
imgs/men/2903.jpg,Jeans,blue,Regular
imgs/men/2904.jpg,Jeans,blue,Regular
imgs/men/2905.jpg,Tshirts,green,Regular
imgs/men/2906.jpg,Jackets,brown,Regular
imgs/men/2907.jpg,Shirts,,Regular
imgs/men/2908.jpg,Jackets,"blue, maroon, navy",Regular
imgs/men/2909.jpg,Jackets,"black, grey",Regular
imgs/men/2910.jpg,Kurtas,"maroon, beige",Knee Length
imgs/men/2911.jpg,Jackets,black,Regular
imgs/men/2912.jpg,Trousers,black,Regular
imgs/men/2913.jpg,Tshirts,grey,Regular
imgs/men/2914.jpg,Sweatshirts,,Regular
imgs/men/2915.jpg,Jeans,blue,Regular
imgs/men/2916.jpg,Kurtas,blue,Above Knee
imgs/men/2917.jpg,Jackets,blue,Regular
imgs/men/2918.jpg,Shirts,"blue, brown, navy",Regular
imgs/men/2919.jpg,Shirts,blue,Regular
imgs/men/2920.jpg,Sweatshirts,,Regular
imgs/men/2921.jpg,Blazers,blue,Regular
imgs/men/2922.jpg,Blazers,grey,Regular
imgs/men/2923.jpg,Trousers,grey,Regular
imgs/men/2924.jpg,Sweaters,blue,
imgs/men/2925.jpg,Jeans,"blue, navy",Regular
imgs/men/2926.jpg,Tshirts,"blue, navy",Regular
imgs/men/2927.jpg,Sweaters,"black, yellow",
imgs/men/2928.jpg,Track Pants,,Regular
imgs/men/2929.jpg,Jackets,"olive, green, grey",Regular
imgs/men/2930.jpg,Jackets,black,Regular
imgs/men/2931.jpg,Tshirts,"green, maroon",Regular
imgs/men/2932.jpg,Track Pants,black,Regular
imgs/men/2933.jpg,Sweaters,"black, grey",
imgs/men/2934.jpg,Jackets,,Regular
imgs/men/2935.jpg,Tshirts,white,Regular
imgs/men/2936.jpg,Sweatshirts,"blue, navy",Regular
imgs/men/2937.jpg,Jackets,blue,Regular
imgs/men/2938.jpg,Trousers,black,Regular
imgs/men/2939.jpg,Tshirts,,Regular
imgs/men/2940.jpg,Sweatshirts,black,Regular
imgs/men/2941.jpg,Jackets,"blue, navy",Regular
imgs/men/2942.jpg,Jackets,,Regular
imgs/men/2943.jpg,Sweaters,green,
imgs/men/2944.jpg,Jackets,,Regular
imgs/men/2945.jpg,Jackets,"blue, navy",Regular
imgs/men/2946.jpg,Sweatshirts,red,Regular
imgs/men/2947.jpg,Tshirts,"blue, navy, white",Regular
imgs/men/2948.jpg,Jackets,"blue, white",Regular
imgs/men/2949.jpg,Jackets,black,Regular
imgs/men/2950.jpg,Tshirts,black,Regular
imgs/men/2951.jpg,Shirts,"pink, blue, navy",Regular
imgs/men/2952.jpg,Blazers,grey,Regular
imgs/men/2953.jpg,Blazers,,Regular
imgs/men/2954.jpg,Jackets,"blue, navy",Regular
imgs/men/2955.jpg,Jeans,blue,Regular
imgs/men/2956.jpg,Jackets,brown,Regular
imgs/men/2957.jpg,Sweatshirts,red,Regular
imgs/men/2958.jpg,Sweaters,white,
imgs/men/2959.jpg,Tshirts,white,Regular
imgs/men/2960.jpg,Jackets,grey,Regular
imgs/men/2961.jpg,Shirts,black,Regular
imgs/men/2962.jpg,Shirts,brown,Regular
imgs/men/2963.jpg,Jeans,blue,Cropped
imgs/men/2964.jpg,Shirts,"red, blue",Regular
imgs/men/2965.jpg,Jackets,"black, grey",Regular
imgs/men/2966.jpg,Jackets,,Longline
imgs/men/2967.jpg,Jeans,blue,Regular
imgs/men/2968.jpg,Jeans,"blue, brown",Regular
imgs/men/2969.jpg,Jackets,black,Regular
imgs/men/2970.jpg,Track Pants,black,Regular
imgs/men/2971.jpg,Track Pants,black,Regular
imgs/men/2972.jpg,Sweatshirts,white,Regular
imgs/men/2973.jpg,Trunk,,Short
imgs/men/2974.jpg,Sweaters,"maroon, blue, navy, grey",
imgs/men/2975.jpg,Shirts,black,Regular
imgs/men/2976.jpg,Jackets,blue,Regular
imgs/men/2977.jpg,Shirts,"black, blue, navy",Regular
imgs/men/2978.jpg,Sweatshirts,orange,Regular
imgs/men/2979.jpg,Shirts,"blue, maroon, navy",Regular
imgs/men/2980.jpg,Track Pants,black,Regular
imgs/men/2981.jpg,Jackets,blue,Regular
imgs/men/2982.jpg,Sweatshirts,"olive, green, black",Regular
imgs/men/2983.jpg,Kurtas,,Knee Length
imgs/men/2984.jpg,Shirts,orange,Regular
imgs/men/2985.jpg,Sweaters,"green, olive, brown, grey",
imgs/men/2986.jpg,Jackets,black,Regular
imgs/men/2987.jpg,Sweatshirts,"maroon, white",Regular
imgs/men/2988.jpg,Tshirts,"white, black",Regular
imgs/men/2989.jpg,Sweatshirts,"black, white",Regular
imgs/men/2990.jpg,Trousers,maroon,Regular
imgs/men/2991.jpg,Sweatshirts,"black, white",Regular
imgs/men/2992.jpg,Tshirts,"blue, navy",Regular
imgs/men/2993.jpg,Jeans,blue,Regular
imgs/men/2994.jpg,Jackets,,Regular
imgs/men/2995.jpg,Jackets,grey,Regular
imgs/men/2996.jpg,Sweatshirts,,Regular
imgs/men/2997.jpg,Shirts,white,Regular
imgs/men/2998.jpg,Sweatshirts,"blue, navy, white",Regular
imgs/men/2999.jpg,Tshirts,white,Regular
imgs/men/3000.jpg,Briefs,,
imgs/men/3001.jpg,Jeans,blue,Regular
imgs/men/3002.jpg,Track Pants,black,Regular
imgs/men/3003.jpg,Jackets,black,Regular
imgs/men/3004.jpg,Jeans,"navy, blue",Regular
imgs/men/3005.jpg,Shirts,green,Regular
imgs/men/3006.jpg,Jackets,"red, navy, blue",Regular
imgs/men/3007.jpg,Sweatshirts,", blue, navy, grey",Regular
imgs/men/3008.jpg,Jackets,"navy, blue",Regular
imgs/men/3009.jpg,Sweatshirts,blue,Regular
imgs/men/3010.jpg,Sweatshirts,grey,Regular
imgs/men/3011.jpg,Jackets,"blue, white",Regular
imgs/men/3012.jpg,Sweatshirts,yellow,Regular
imgs/men/3013.jpg,Kurtas,yellow,Above Knee
imgs/men/3014.jpg,Jackets,khaki,Regular
imgs/men/3015.jpg,Tracksuits,black,
imgs/men/3016.jpg,Sweatshirts,grey,Regular
imgs/men/3017.jpg,Sweatshirts,", grey",Regular
imgs/men/3018.jpg,Sweatshirts,,Regular
imgs/men/3019.jpg,Jackets,,Regular
imgs/men/3020.jpg,Trousers,"olive, green",Cropped
imgs/men/3021.jpg,Shirts,white,Regular
imgs/men/3022.jpg,Tshirts,"navy, blue",Regular
imgs/men/3023.jpg,Shorts,"olive, green",Above Knee
imgs/men/3024.jpg,Tshirts,"navy, blue",Regular
imgs/men/3025.jpg,Trousers,grey,Regular
imgs/men/3026.jpg,Track Pants,,Regular
imgs/men/3027.jpg,Sweatshirts,"blue, black",Regular
imgs/men/3028.jpg,Track Pants,grey,Regular
imgs/men/3029.jpg,Tshirts,"black, grey",Regular
imgs/men/3030.jpg,Jeans,"navy, blue",Regular
imgs/men/3031.jpg,Shirts,"blue, grey",Regular
imgs/men/3032.jpg,Shirts,white,Regular
imgs/men/3033.jpg,Track Pants,grey,Regular
imgs/men/3034.jpg,Jeans,blue,Regular
imgs/men/3035.jpg,Jackets,blue,Regular
imgs/men/3036.jpg,Shirts,blue,Regular
imgs/men/3037.jpg,Track Pants,,Regular
imgs/men/3038.jpg,Jeans,indigo,Regular
imgs/men/3039.jpg,Blazers,"navy, blue",Regular
imgs/men/3040.jpg,Track Pants,,Regular
imgs/men/3041.jpg,Tshirts,grey,Regular
imgs/men/3042.jpg,Jackets,navy,Regular
imgs/men/3043.jpg,Tracksuits,"black, black",
imgs/men/3044.jpg,Jackets,,Regular
imgs/men/3045.jpg,Tshirts,"navy, blue",Regular
imgs/men/3046.jpg,Shrug,blue,Regular
imgs/men/3047.jpg,Jackets,"navy, blue",Regular
imgs/men/3048.jpg,Jackets,maroon,Regular
imgs/men/3049.jpg,Sweatshirts,"red, black",Regular
imgs/men/3050.jpg,Track Pants,grey,Regular
imgs/men/3051.jpg,Tshirts,"navy, blue",Regular
imgs/men/3052.jpg,Shirts,"blue, grey",Regular
imgs/men/3053.jpg,Shirts,white,Regular
imgs/men/3054.jpg,Track Pants,grey,Regular
imgs/men/3055.jpg,Jackets,blue,Regular
imgs/men/3056.jpg,Shirts,blue,Regular
imgs/men/3057.jpg,Tshirts,"black, white",Regular
imgs/men/3058.jpg,Track Pants,,Regular
imgs/men/3059.jpg,Jeans,black,Regular
imgs/men/3060.jpg,Blazers,"navy, blue",Regular
imgs/men/3061.jpg,Track Pants,,Regular
imgs/men/3062.jpg,Jackets,navy,Regular
imgs/men/3063.jpg,Tracksuits,"black, black",
imgs/men/3064.jpg,Jackets,,Regular
imgs/men/3065.jpg,Tshirts,,Regular
imgs/men/3066.jpg,Shrug,blue,Regular
